Doctor Identifier,Risk
298870526,-0.130237079598
347523118,-0.130271954467
545472591,-0.130286666975
332627484,-0.130305157806
484415583,-0.130314379386
163934134,-0.130333417007
945530973,-0.13034436083
418881584,-0.130359623384
241665512,-0.130362412922
896654931,-0.130376163283
154164870,-0.130376788935
443787524,-0.130392215842
523276937,-0.13040743379
265493987,-0.130411401756
821336784,-0.130423295527
903471795,-0.130449375199
572099215,-0.130458743363
532517331,-0.130464760686
814778561,-0.130471363223
149023149,-0.130482367155
971231661,-0.130487486097
140491854,-0.130492218123
663631039,-0.130503191876
800170678,-0.130508936293
955075823,-0.13051725718
558400358,-0.13051731705
735085550,-0.130525457911
521963479,-0.1305286185
409701146,-0.130541246503
372553001,-0.130557443663
840255725,-0.130562493854
335831608,-0.130572551529
417223917,-0.13057520047
106935507,-0.130577898513
666301514,-0.130580478073
291634011,-0.130580762886
787565369,-0.130581367852
432959391,-0.130590480705
967707624,-0.130593416309
750350901,-0.130617565319
333100974,-0.130618031854
763887752,-0.13062036413
382269081,-0.130623934861
636671191,-0.130625184417
923815998,-0.130629400805
133713409,-0.130635629032
202949893,-0.130643543719
731759765,-0.130647780962
143871064,-0.130653337775
865472959,-0.130655509347
107086137,-0.130661771836
847965623,-0.130674714389
294976346,-0.130676322604
387805142,-0.130680401067
373649858,-0.130718347893
487551436,-0.130721696124
949708163,-0.130724030691
189141965,-0.130733281349
498664940,-0.130746881255
679066074,-0.130747456344
283925596,-0.130751570151
511615695,-0.13076264105
494055805,-0.130767756496
982129012,-0.130768021252
863264983,-0.130771399112
619694252,-0.130797572207
947870227,-0.130803539149
917094646,-0.130808913917
680189750,-0.130822077754
855846303,-0.130839232215
794277073,-0.13084131058
592457582,-0.130841891104
677427295,-0.13085545868
626376871,-0.13086859118
824012539,-0.130874543193
872366512,-0.13087754493
569397856,-0.130878158815
172678197,-0.130894367566
324698935,-0.130897545206
544695698,-0.130929580496
429965903,-0.130934176193
492218160,-0.130939589429
825805954,-0.130940889438
879955390,-0.130953355302
914897194,-0.130960683263
527736734,-0.130975736408
908728359,-0.130978184695
998329203,-0.130981176528
516980256,-0.130983957116
106894727,-0.130996568157
518911464,-0.131006394209
145913420,-0.131028139142
631110253,-0.131032200938
472525053,-0.131035109627
685916972,-0.131050837678
672856433,-0.131059774604
283657910,-0.131060345854
191283153,-0.131060361033
347834023,-0.131067776933
746340867,-0.131068117629
197766827,-0.131071446822
887203847,-0.131084187275
446609893,-0.131099934538
872613003,-0.131109247405
968126320,-0.131111223576
438378866,-0.131111491002
688422271,-0.131117660333
796588750,-0.131122718573
100414312,-0.131131772122
933854981,-0.131136818417
385491636,-0.131148517374
452954075,-0.131150503615
839517618,-0.131159885287
146382065,-0.131161006058
162947573,-0.131162377939
599454091,-0.131164327109
234616990,-0.131167002265
286855835,-0.131169160939
880726435,-0.131171475441
802832764,-0.131171699718
220871558,-0.131182929678
837024150,-0.131196756904
606676674,-0.131218492958
991868962,-0.131227713256
331400404,-0.131236242875
497813639,-0.131239804449
442824558,-0.131245536811
351509935,-0.131248384824
217352570,-0.131254239945
862309586,-0.131260491928
566887316,-0.131281439237
766510011,-0.131283606437
289483912,-0.131288839678
330978122,-0.131288849231
359974517,-0.131295084381
484025237,-0.131296942764
636034069,-0.131331162111
595734868,-0.131342902878
272487905,-0.131344999646
202103809,-0.131359421664
171806871,-0.131369514909
529274395,-0.131370314224
585954546,-0.131372728947
547694479,-0.131376916885
826038992,-0.131380039958
421181957,-0.131407874491
235783730,-0.131408200542
205371813,-0.131415195577
704200264,-0.131421188597
812744230,-0.131421371391
191716643,-0.131423022996
213151700,-0.131427151008
713105326,-0.131434332595
583911453,-0.131436009675
362245436,-0.131443105604
728876230,-0.131447389638
271887603,-0.131450509839
419804400,-0.13146005246
263692934,-0.131466521496
322486107,-0.131472193521
878842743,-0.131473072724
735764126,-0.131488235094
812573508,-0.131492247874
960823160,-0.131504184072
197231656,-0.131505867505
585108090,-0.131512136563
299263394,-0.131521795838
156823623,-0.131531082139
736576621,-0.131537637925
356356402,-0.131548411104
824847845,-0.131549679822
337528778,-0.131578572262
561393173,-0.131579770689
430297189,-0.131581215672
799993849,-0.131583952141
203059427,-0.131585822982
730252445,-0.131587841626
252733945,-0.131593487976
774385577,-0.13160969847
357215429,-0.131611325699
618750315,-0.131614888106
661351202,-0.131628935391
371383413,-0.13163700843
422013847,-0.131641097174
413475650,-0.131646942879
916231531,-0.131665202891
105591795,-0.1316719803
378508855,-0.131680523766
182639545,-0.131681906858
357045139,-0.131683768174
794664818,-0.131685838916
423350732,-0.131692347656
861757832,-0.131692482125
686901270,-0.131697314395
660202369,-0.131704750479
144721001,-0.131707336279
145731447,-0.131712148504
298241322,-0.131713873091
752590516,-0.131716365572
772435630,-0.131717317772
531877980,-0.131720305173
396234756,-0.131729190596
420968032,-0.131729322803
633882132,-0.131736414387
885069063,-0.131739306175
619464881,-0.131743098678
934922408,-0.131745395797
518049641,-0.131749031417
756018229,-0.13175222399
525239173,-0.131753958892
682599866,-0.131754516354
172866774,-0.131759791982
764021797,-0.131763106923
831476596,-0.131769518956
872840369,-0.131770445696
652193490,-0.131775856906
148093597,-0.13179115077
446590259,-0.131794901264
665026666,-0.131799120834
838383422,-0.131815579738
218693081,-0.131832786845
742752228,-0.131849674779
448452721,-0.131860105922
393746274,-0.131868032013
886133654,-0.131877469274
811684736,-0.13188123457
993886460,-0.13188149586
915565119,-0.13188479058
957326897,-0.131891513538
353859454,-0.131895144061
507007736,-0.131898359123
361460403,-0.131903775427
861209670,-0.131907398135
253866182,-0.131908284199
850484363,-0.131908315901
639395401,-0.131915725368
638672248,-0.131916855671
865587584,-0.131934750902
179878842,-0.131946357367
768330209,-0.13195042637
887397652,-0.131956283487
498531620,-0.131965993438
520552209,-0.13196810614
774457671,-0.131969493927
849858363,-0.131973756043
413855924,-0.131975471588
272879543,-0.13199758316
402616185,-0.132000589991
420606696,-0.132002861147
826409589,-0.132005004088
949987709,-0.132007885488
144204070,-0.132010502009
845667845,-0.132023961819
868273364,-0.132033243851
440549078,-0.132041812789
686605752,-0.132050211642
907235791,-0.13205336831
239583471,-0.132058557074
975051786,-0.132059819241
213651726,-0.13206612629
136533280,-0.132066776991
556901486,-0.132072089223
609824454,-0.132076931416
760126967,-0.132081006091
705998487,-0.132091057113
248671428,-0.132094148997
585755999,-0.132098238139
957824885,-0.132117521095
130104693,-0.132130604457
407886871,-0.132138854281
666025149,-0.132140025572
360219321,-0.132140960909
615386408,-0.132153103655
914527130,-0.132153848736
509620328,-0.132188492303
928871571,-0.132195613891
360424385,-0.13219627191
160031147,-0.132228095246
835631976,-0.132234788438
770612250,-0.132235504724
339296340,-0.132243323699
340675838,-0.132247235649
155080809,-0.132266595092
766134996,-0.132267368958
540074925,-0.132267570469
450789341,-0.132272364969
172966675,-0.13227616232
343931643,-0.132278660129
900654678,-0.132281681588
478563187,-0.132300396701
307701894,-0.13230208103
839698954,-0.132302812387
590238266,-0.132303058217
244695572,-0.132317371894
197791312,-0.132325257107
993328207,-0.132330341676
128650385,-0.132335973311
673888026,-0.13234557518
470061354,-0.132357314786
673313486,-0.132370019618
145345504,-0.132375942998
982954110,-0.132378792663
602919710,-0.132382421767
641536097,-0.132383948742
442807056,-0.132413541061
673694232,-0.132415490073
495171677,-0.132418970563
682148477,-0.132450607116
660127018,-0.13245823384
246717736,-0.132459140827
960197109,-0.132461457312
475278306,-0.132476005187
272401087,-0.1324871985
884143664,-0.132488734506
134780522,-0.132491321595
228947245,-0.132491429385
198367986,-0.132499047044
824209008,-0.132501914302
674561622,-0.132518221905
619307997,-0.132525901426
890358385,-0.132533420019
445527312,-0.132535910365
312694973,-0.132542192484
408249708,-0.132573750306
523987995,-0.132576917592
624790290,-0.132612002934
865945933,-0.132617732774
191847098,-0.132619400084
540604183,-0.132628359032
625522398,-0.13264201817
414312961,-0.132649368761
228079747,-0.132664177578
301001407,-0.132667849552
249866096,-0.132669394664
199353615,-0.132678714992
840223941,-0.132686143633
747986396,-0.132687931024
343477316,-0.132690188855
179910674,-0.132693079036
203768569,-0.132693447764
597122675,-0.132710659725
820814125,-0.132711943603
209491907,-0.132751977478
327801605,-0.132754643224
636584910,-0.132761265429
721745606,-0.132769059751
197653182,-0.132772079668
635159365,-0.13277660467
336811595,-0.132790753305
296611452,-0.132795214142
804687010,-0.132808145613
672013434,-0.132810936897
375308604,-0.132816292784
859952919,-0.132818960097
557678001,-0.132826698945
235910875,-0.132835881834
913318591,-0.132852228465
249071013,-0.132852419284
880533087,-0.132853313402
913583888,-0.132853678864
756220192,-0.132854353184
545022499,-0.13285921943
630553761,-0.132863996391
676840585,-0.132869311649
972209760,-0.132894519232
950924347,-0.132907014739
478437210,-0.132923324828
507459824,-0.132927318542
848595254,-0.132937364104
323543697,-0.132943686794
256448161,-0.132950422158
118240306,-0.132953436514
115772358,-0.132955712487
134000453,-0.132956511322
795992788,-0.132963175619
518200682,-0.132984367725
563750405,-0.132994134794
905687473,-0.133001607035
126358930,-0.133008421684
876721012,-0.133014668963
978178021,-0.133014727877
841410238,-0.133020018912
732331299,-0.133021540688
364720458,-0.13302563493
404433380,-0.133026903729
126849517,-0.133029761192
576828982,-0.133033594715
216945999,-0.133034409322
196820530,-0.133035842354
338609530,-0.133043067623
627568144,-0.133043882501
240795708,-0.133044163147
212165041,-0.133049084503
792730617,-0.133054335961
118618909,-0.133057260015
792662552,-0.133061371476
146858326,-0.133068821283
874416108,-0.133073566
501639182,-0.133076530614
279501108,-0.133081571644
710241121,-0.133087835026
657080631,-0.133090239548
333789376,-0.13309577479
367432842,-0.133108903099
628005849,-0.133120245103
590225550,-0.133141190506
608052972,-0.133141316662
285510368,-0.133150044133
952437257,-0.133150911338
119901029,-0.133152113306
257104155,-0.133153131167
941015804,-0.133154425645
722482311,-0.133157552614
436243084,-0.133161478787
282830651,-0.133163622052
527264782,-0.133164407942
939873762,-0.13316657706
494590607,-0.133172439145
155235802,-0.133177683458
722705705,-0.13318055908
912196163,-0.133186350252
230064345,-0.133187892079
965954688,-0.133192809894
852936663,-0.133199339096
242426709,-0.133204242428
127702592,-0.133208275762
653030945,-0.133208636228
629581520,-0.133213081269
897788927,-0.133223210973
243836021,-0.13322649497
384396153,-0.133249017404
666251353,-0.133249142441
418358259,-0.133253478117
911167937,-0.133254659797
286993727,-0.133256151604
718207819,-0.133256971549
783910727,-0.133257555465
802991506,-0.133260201387
142576039,-0.133264817001
768784191,-0.133267348233
198876193,-0.133267588597
163084147,-0.133267731277
264095146,-0.133278111391
843761647,-0.133286089183
313868402,-0.133289041018
728144521,-0.13329925401
584367032,-0.133302188425
703661642,-0.133305310213
853452940,-0.133305389212
293857092,-0.133306612939
379638387,-0.133316113655
220273149,-0.133317465938
781634916,-0.133322928974
980618064,-0.133334020201
588583222,-0.133347152962
812448231,-0.133368700969
405600117,-0.133384556013
814283558,-0.133385277388
569594725,-0.133385447343
984965286,-0.133387465525
973625722,-0.133394470386
912598726,-0.133396288059
721012962,-0.133402074216
192234115,-0.133405795892
745308581,-0.133406462331
731875234,-0.133413310987
999951626,-0.133418528966
674186889,-0.133426645956
598094921,-0.133429514023
373342337,-0.133434595594
955241986,-0.133435319172
346802834,-0.133444801547
288575542,-0.133448027399
193910218,-0.133462166062
943552253,-0.133468121903
180251929,-0.133469549391
537170097,-0.133473948166
117244685,-0.133479451722
696671331,-0.13348102059
867248874,-0.133486424811
238987770,-0.133491697219
856576777,-0.133505833744
124099974,-0.133506366334
518372381,-0.133508032694
745989986,-0.133510750915
458368468,-0.133516038328
418031683,-0.133523086158
696897057,-0.133525701543
357752253,-0.13352594754
895561004,-0.133531387073
478932927,-0.133533904202
269138108,-0.13355500845
170307227,-0.13356175641
202756323,-0.133575546225
325065811,-0.133582525871
283878808,-0.133593648216
304837046,-0.133598001499
524442661,-0.133598274192
914877281,-0.133604711998
337574451,-0.133608245916
425795967,-0.133609245469
392166063,-0.133616742879
448228483,-0.133619822106
726133475,-0.133638927317
261508274,-0.13364247992
133898487,-0.133648384017
914123841,-0.133651262231
981711674,-0.133676894415
208792662,-0.133684848868
601352584,-0.133691157074
159775349,-0.133695878653
642479997,-0.133700115724
595178022,-0.133717779133
853116100,-0.133718043444
617996881,-0.133720694196
716390121,-0.133738892925
636480050,-0.133739987186
776710789,-0.133741409802
143011722,-0.133744312864
293227006,-0.133751763773
517216105,-0.133756303406
400696488,-0.133760914298
151454209,-0.133769334187
972660361,-0.133771894072
854921799,-0.133772001054
773450773,-0.13378703905
471380933,-0.133789179119
295419241,-0.13379086888
390163005,-0.13379196644
822542088,-0.133793576169
326517425,-0.133808297665
571923518,-0.133808772685
512183359,-0.133824639461
442885479,-0.133828177711
609606467,-0.133829335684
415223717,-0.133834716291
940741058,-0.133842868494
724139859,-0.133845168763
160676066,-0.133847244669
854859976,-0.133847508385
485743244,-0.133847531963
683072098,-0.133847652715
505240704,-0.133856399915
603416037,-0.133857695788
278569846,-0.133862549172
759423979,-0.133864022406
171647902,-0.133883316638
418393702,-0.133885740268
685075820,-0.133890401036
894111496,-0.133892091182
420800729,-0.133895301782
775298734,-0.133899022639
465439723,-0.133902179337
532657240,-0.133908661531
489326071,-0.133910692315
252683387,-0.133915864253
226994480,-0.133926711446
509718222,-0.13392716879
466019014,-0.133927179411
774587141,-0.133928724981
345553182,-0.13393028517
420164040,-0.13393126247
618486716,-0.133937786844
179271164,-0.133946425753
601455754,-0.133951855423
663460967,-0.133953394898
960047727,-0.133969196149
715588680,-0.133969964519
584257380,-0.133970124949
851363355,-0.133972643423
192492474,-0.133983583191
792494155,-0.133985476121
918828330,-0.133986211275
265026303,-0.13399229331
243590290,-0.133992330774
131776312,-0.133994263689
383223234,-0.133996003994
634237249,-0.133998162123
492104150,-0.134000744812
193828219,-0.134002393087
873820638,-0.134002906082
519087316,-0.134015573072
609082476,-0.134036917624
804103563,-0.134047007944
770266375,-0.134049000803
843379131,-0.134052323506
365635283,-0.134056756325
851434134,-0.134063878605
448358166,-0.134069632082
267632746,-0.134069685705
110118525,-0.134076208082
759673517,-0.134086360578
481223587,-0.134087029899
830156298,-0.134096881752
502269289,-0.134117702491
275767517,-0.134119696904
245519597,-0.134129675965
800658398,-0.134133393471
659331007,-0.134138901072
869234197,-0.134184573902
885859947,-0.134186364091
194726490,-0.134191710599
857462032,-0.134196620026
243602004,-0.134219208008
473819500,-0.134222782085
130530831,-0.134223325559
867008685,-0.134231165381
939383656,-0.134236386296
233445820,-0.13424143172
560573825,-0.134253834659
780443486,-0.134254505064
340708066,-0.134254978196
979046606,-0.134257978559
198163460,-0.134267615888
983083282,-0.134275832595
846278206,-0.13427913901
260332980,-0.13429428782
961152368,-0.134298526257
270656416,-0.134300773597
663184429,-0.1343041127
137161625,-0.134320034914
341138638,-0.134326111051
487105575,-0.134328185387
509688385,-0.134337702715
306828956,-0.134340084968
105394501,-0.134352998216
804995977,-0.134355963188
944411606,-0.134359701849
991501464,-0.134373919146
996657270,-0.134376139567
676248276,-0.134385195879
225366646,-0.134392295555
128247253,-0.134398101962
711923785,-0.134399741763
954603432,-0.134410224453
947733507,-0.134410586996
356616457,-0.134422881644
310734359,-0.134430505321
337640102,-0.134438681086
724015068,-0.134446182589
613187030,-0.13444889927
383003918,-0.134451750735
134702736,-0.134457506143
482323579,-0.134460618205
745217743,-0.134461990215
720904497,-0.134465128786
163511178,-0.13447416537
813226450,-0.1344741944
723759057,-0.134493549322
146262650,-0.134511140155
686082933,-0.134512220447
129479512,-0.134516778597
850258574,-0.134529900859
351580149,-0.134529999304
371204838,-0.134537658274
564255189,-0.134538699395
898222247,-0.134546646246
643688942,-0.134562855399
755209581,-0.134563659385
920740819,-0.13456412342
133502692,-0.134570931248
694741114,-0.134574097808
216197431,-0.134576558895
665848737,-0.13457726854
241994417,-0.134579639632
946449514,-0.134585932986
693554703,-0.134587943876
633325425,-0.134594270172
655269343,-0.134604454942
469841590,-0.134605987124
883056410,-0.134608868682
422047698,-0.134615632624
702292822,-0.134639384653
580079466,-0.134641580969
441177883,-0.134642790192
569590628,-0.13464602163
636977673,-0.134654988555
695779373,-0.134655366695
541793005,-0.134657231108
643418713,-0.134669279437
808230407,-0.134672654916
503270086,-0.134673086468
747104236,-0.134678273802
454697038,-0.134688714435
977585701,-0.134693377949
145114343,-0.134693620154
963215392,-0.134701246043
716412846,-0.134702879597
907384605,-0.134705004798
597223915,-0.134706080748
162594657,-0.134708874858
129209706,-0.134711237201
921460901,-0.134714770826
494922713,-0.134717734734
931958316,-0.134718653906
300947307,-0.134725608633
330416082,-0.134730293875
276335702,-0.1347325587
296974743,-0.134744935371
740171060,-0.134749251897
633567170,-0.134754450495
944271113,-0.134758198729
976272989,-0.134758498329
706064570,-0.134761512753
737717574,-0.134767904409
361747074,-0.134771797783
471364512,-0.134772248182
380681087,-0.134772610541
821383731,-0.134776188636
440858078,-0.134779778824
256629712,-0.134781814367
984682145,-0.134781845438
664368704,-0.134788119122
554856006,-0.134793778772
951287600,-0.13479524577
290356158,-0.134799948917
713353592,-0.134803685299
551669921,-0.134811286063
692195025,-0.134812286603
937937954,-0.134813816971
164571990,-0.134816684832
895874667,-0.134816812515
334067781,-0.134824880331
832675623,-0.134826366759
933739353,-0.134827654632
463566376,-0.134828651544
601561279,-0.134848197847
419657236,-0.134862396185
998113598,-0.134862446998
868381953,-0.134865643256
919281037,-0.134880139055
714940122,-0.134882268608
585926324,-0.134883722015
450433722,-0.134886642468
336240089,-0.134892563746
371478216,-0.13489440718
477591633,-0.13490746946
666044885,-0.134928444321
839958060,-0.134944817425
440999081,-0.134948221176
342898635,-0.134949292027
343434776,-0.134967678997
600190551,-0.134969299414
795241252,-0.134979449667
515304623,-0.134980020738
590132702,-0.134981509011
627047395,-0.134992063113
312848777,-0.135002855908
901070184,-0.135016797521
582577839,-0.135020103642
719900196,-0.135023544456
223244392,-0.135024858056
226246764,-0.135030255533
185549918,-0.135034113391
148169273,-0.135041656776
146397318,-0.135043641438
828478435,-0.135045398753
557407064,-0.135062678178
681923505,-0.135070121095
247336092,-0.135075835702
359538066,-0.135085375044
777480985,-0.135088669817
844220562,-0.135091289495
417483386,-0.135100724148
863178782,-0.13510130556
585061622,-0.135104420258
391222447,-0.135106614957
664832408,-0.135114753506
527557087,-0.135119455555
713961292,-0.135124574599
739579403,-0.135133225277
505800557,-0.135133331862
249916031,-0.135135356638
817425014,-0.135140935875
753682359,-0.135146333137
522471595,-0.135147732132
913427067,-0.135150321424
126866067,-0.135159340666
473872940,-0.135162470723
337124523,-0.135166150674
738507948,-0.135167795347
279681517,-0.135168226341
653257232,-0.135172096458
788247866,-0.1351734114
187465802,-0.13518686255
912536156,-0.135197329291
812374598,-0.135222272287
174425680,-0.135232218859
572531569,-0.135234986268
780806471,-0.135240919568
823844132,-0.13525614951
758450357,-0.135259785382
808422057,-0.135287474022
675517568,-0.135295709208
154557423,-0.135300937675
872916095,-0.135313536066
194840432,-0.135324965875
304098017,-0.135325376084
253151917,-0.135327213387
988517200,-0.135331490953
231245228,-0.135332294206
847348531,-0.135333217865
592264170,-0.135333659165
344983414,-0.13534648362
846122132,-0.13535762016
382209256,-0.135364750677
795990225,-0.135365505478
198229821,-0.135371076867
763860194,-0.135378760716
797058925,-0.135383039898
834893931,-0.135392319847
872824641,-0.13539798645
740072888,-0.135401070387
224837661,-0.135429496885
791077930,-0.135435048569
997460232,-0.135439525444
442478697,-0.135440596929
569036447,-0.13544427242
988484170,-0.135446189044
356003465,-0.135449461741
584925894,-0.135453655122
132706654,-0.135459154103
668457452,-0.135460907977
340139617,-0.135467059407
958817674,-0.13546924322
740580381,-0.135471768466
874098836,-0.135475720519
426999031,-0.135477119779
903365117,-0.135484132859
205462055,-0.135484312736
784447737,-0.135485155538
461784216,-0.135486983848
897182131,-0.135488402984
512987635,-0.135492667463
284706406,-0.135493488673
631526934,-0.135496942758
665088863,-0.135501306591
572542289,-0.135521461031
209739845,-0.135527498914
456775702,-0.13552976471
537646045,-0.135544930464
201128611,-0.135549790898
441146137,-0.135557214162
320794739,-0.135562465985
381620981,-0.135568041247
282916548,-0.135568577594
470230657,-0.135569007023
921310536,-0.135569291153
360492323,-0.135570376604
203122466,-0.135578484281
799117565,-0.135580807708
271760504,-0.135581441171
204468764,-0.135583609532
561867902,-0.135584072946
648256424,-0.135584792801
374898641,-0.13558612078
443543102,-0.135590618905
674849418,-0.135602510337
934869044,-0.135620503799
524166470,-0.135624881439
635861037,-0.135627562865
330123328,-0.135631837224
682644144,-0.135635113903
176569501,-0.135651902733
451303052,-0.135653877963
504497534,-0.135656113793
689097937,-0.135657028274
560239949,-0.135663527899
384574997,-0.135664315418
860114626,-0.13567122532
876938545,-0.135673800736
487378754,-0.135673877451
764219460,-0.135674572078
506361988,-0.135696757187
855293711,-0.135704651745
241132466,-0.135707465539
483542935,-0.135709920071
149215832,-0.135727282901
237478200,-0.135734655843
883556026,-0.135762499446
662216445,-0.135775668028
565077576,-0.135777686669
985580635,-0.135785134885
870974584,-0.135786764778
328424075,-0.135788416637
872291749,-0.135799948749
752561614,-0.135799972984
396525636,-0.135800160409
571428544,-0.135816199853
212130837,-0.135827801849
360136435,-0.135829402188
215693461,-0.135843975194
655412555,-0.135851818923
131233888,-0.135856079516
490361571,-0.135857001365
933224498,-0.135866156243
426781331,-0.135867159023
507581852,-0.135867617629
525383464,-0.135872848562
949136969,-0.135877957904
702166673,-0.135883644046
772325897,-0.135884896141
286214870,-0.135887876682
643580086,-0.135892023328
899093081,-0.135892259497
432169308,-0.135896105044
160774723,-0.135896569443
781963974,-0.135908035241
286178134,-0.135911293757
869988058,-0.135916276609
260631631,-0.135917397094
515116672,-0.135921146462
647724650,-0.135930520679
534226929,-0.135945331902
871465663,-0.135946978671
789180082,-0.135958327995
620090365,-0.135960155274
327615006,-0.135961207122
667070753,-0.135967175289
972373722,-0.135973841597
188534687,-0.135976761341
904953337,-0.135986069133
517247696,-0.136003658021
126058204,-0.13600702521
892789572,-0.136014843112
972467264,-0.136020306191
283499388,-0.136024111857
503794098,-0.13603534918
202828994,-0.136036669399
133963105,-0.136041054569
645172764,-0.136051626929
507700188,-0.136056473022
597198525,-0.136069285194
246792311,-0.136069907353
504808481,-0.136073151791
807334772,-0.136075158603
531825824,-0.136076704433
829268007,-0.136079729087
537830237,-0.13608081856
594156089,-0.136088851346
310874187,-0.136093683706
352759569,-0.136094728492
606319086,-0.136095482737
300732142,-0.136107353667
760944389,-0.136108474723
132940810,-0.136111302979
875481772,-0.136122489394
727036278,-0.13612551485
397305908,-0.136129080728
991487439,-0.136129710619
470774806,-0.136130235665
947369726,-0.136133779408
237827284,-0.136144840412
754466297,-0.13614614955
507928552,-0.13615786098
929797997,-0.136158327302
968876251,-0.136161918432
492209390,-0.136165712868
368509141,-0.136175447955
888885921,-0.136175964411
165375937,-0.136185044842
866433311,-0.136217179766
617153269,-0.136227980975
185207064,-0.136228889744
560587694,-0.1362316381
274210540,-0.136238118753
216450747,-0.136241942355
355150701,-0.136247829266
429429351,-0.136254792025
919006767,-0.136263756637
123065327,-0.136275357947
606693732,-0.136277923058
558026006,-0.136282642727
436437430,-0.136283077903
882322120,-0.136287333852
819876178,-0.136292667317
229293985,-0.136293500481
929911844,-0.136296995277
119747297,-0.136301772383
872879271,-0.136304117653
794782688,-0.136306653833
914655641,-0.136312138389
690189168,-0.136313352423
379692483,-0.136324406558
667780780,-0.136328610151
552087142,-0.136333553518
186895557,-0.136334276446
686369326,-0.136336881861
471308259,-0.136339162382
494933251,-0.136358324441
785445349,-0.136360067861
699664132,-0.136360828583
987661886,-0.136362827696
298494436,-0.136375341809
678969903,-0.136390949642
672795990,-0.136396879549
458748788,-0.136400098981
628756566,-0.136403930113
838076613,-0.136407785683
390353087,-0.136407872196
911001415,-0.136410465676
944457928,-0.136415149537
757655680,-0.136423210922
786697533,-0.136424915344
756532823,-0.13642743289
498610789,-0.136427848305
433959125,-0.136431920721
646074071,-0.136432895869
465700369,-0.136433882364
289953678,-0.136436891343
541674754,-0.136444460018
445431767,-0.136446463575
630494023,-0.136451868815
487243511,-0.136452272473
455784612,-0.136453634581
848977665,-0.136461538961
279989578,-0.136465805971
733359584,-0.136467847507
833389505,-0.136468355629
315361739,-0.136471116277
768610155,-0.136475196131
870970275,-0.136477943746
223552628,-0.136482363565
418364761,-0.136498169984
717073768,-0.136501308194
156779211,-0.136502168527
290098230,-0.136504229926
543173441,-0.136507440317
110447161,-0.136507555087
249459612,-0.136508336304
153056944,-0.136511108363
498468695,-0.136525806446
235927792,-0.136528532189
924295218,-0.136533740394
429379427,-0.136533928689
518053113,-0.13653398268
602930139,-0.136537486427
796724390,-0.136538924421
828983588,-0.136539551808
349908926,-0.136540391492
942635635,-0.136543144709
571161083,-0.136553983826
999466111,-0.136560894608
788536706,-0.136561017045
572414953,-0.13656341245
428228150,-0.136564369803
787389903,-0.136565409928
987194109,-0.136565706407
302668237,-0.136587529406
290045142,-0.136606426254
337759064,-0.136608249005
966859409,-0.13662010329
572575884,-0.136620525405
103045739,-0.13662389024
325407343,-0.136634803007
458670119,-0.136641352899
839644738,-0.136643465711
743386372,-0.136648415695
497219190,-0.136649296117
884563364,-0.136659130879
526462016,-0.136661746903
260678716,-0.136663131203
237435504,-0.136668687654
699214927,-0.13667095128
251091566,-0.136674559041
529883128,-0.136678893542
729832903,-0.136682569389
127374537,-0.136683151501
942958928,-0.136696382606
816708189,-0.136698235776
905659200,-0.136698721069
105028599,-0.136705602442
442239804,-0.13671192314
413394919,-0.136712551967
548243861,-0.136720869706
368841787,-0.136722996065
922406775,-0.136727630419
537163188,-0.136739319279
628519131,-0.136740275591
496094266,-0.136745066565
726445278,-0.136753499844
682791797,-0.136757171848
392684876,-0.136760659195
972710904,-0.136764203471
632353846,-0.136765636805
216227146,-0.136766699181
406138905,-0.136777286211
709699930,-0.136785203944
441806522,-0.136786926621
336081133,-0.136793708279
464164991,-0.136795064698
248085627,-0.1367955849
257007582,-0.136798187508
271974959,-0.13680511364
335691938,-0.136813809932
806930276,-0.136815168084
680758453,-0.136824362844
293905596,-0.136836572385
684718880,-0.136836783237
700675438,-0.136844242384
717919684,-0.136855581716
795332384,-0.136863483048
228306956,-0.136872541205
229466757,-0.136876551401
141957683,-0.136877404019
412084890,-0.136881023433
135625008,-0.136881330148
813448511,-0.13688353081
492924200,-0.136894932107
100500717,-0.136895462444
568346605,-0.136904496926
936101617,-0.136908690997
126767370,-0.136908893077
655985387,-0.136909354948
353872048,-0.136910587071
538239356,-0.136919206844
399141013,-0.136920878058
852904251,-0.136922491173
208987385,-0.136926576829
207548863,-0.136928370276
608818390,-0.136930319975
989538445,-0.136932637001
717983864,-0.136933024294
272048461,-0.13694042037
485308465,-0.136944009438
155559587,-0.136947664339
417356345,-0.136948032413
760129095,-0.136958288537
276087551,-0.136968910934
977397087,-0.136976803707
503812694,-0.136980695123
152772628,-0.136983069599
789022298,-0.136989857463
920586905,-0.137003523601
612091993,-0.137006892581
723148024,-0.137007548804
240247827,-0.137011207953
748895939,-0.137011991172
416754603,-0.137018604403
806166003,-0.137018612461
100843341,-0.137033157535
928329210,-0.137038652497
718551988,-0.137042854819
502755558,-0.137044984844
346357398,-0.137046201004
766653272,-0.137059767624
589387919,-0.137060327255
911883265,-0.137063996406
260369170,-0.137065323595
487801446,-0.137071147755
948776708,-0.137078716011
716620082,-0.137085019177
515261279,-0.137091691466
198196385,-0.137094636306
953555226,-0.137106363087
917554946,-0.137112016162
157124841,-0.137119250271
157944845,-0.137119818135
456364390,-0.137122267532
789889581,-0.137126002313
717296357,-0.137126010759
946658515,-0.137132801075
120439470,-0.137133361076
680730731,-0.137135637073
325443047,-0.137138743587
